ticket_id,schedule_id,passenger_id,class,route_id,fare,booking_date,seat_number,coach_number,ticket_status,concession_type
TK0006250,SCH00350,PAS003788,Vistadome,RT0065,5057.39,2023-01-10,D40,C07,Confirmed,Military
TK0006251,SCH00664,PAS002836,AC 2 Tier,RT0078,4302.68,2024-03-29,E31,C09,Waitlisted,
TK0006252,SCH00418,PAS000937,General,RT0131,435.61,2024-09-03,C10,C14,Confirmed,Military
TK0006253,SCH00753,PAS000785,AC 2 Tier,RT0141,1718.02,2024-07-18,A1,C14,Confirmed,Senior Citizen
TK0006254,SCH00400,PAS001526,AC 2 Tier,RT0020,4530.75,2023-06-18,C49,C17,Confirmed,
TK0006255,SCH00403,PAS003218,AC 3 Tier,RT0020,2779.79,2023-07-24,D45,C04,Confirmed,
TK0006256,SCH00764,PAS003081,Sleeper,RT0042,280.86,2023-11-27,D33,C08,Cancelled,
TK0006257,SCH00714,PAS000902,General,RT0112,579.12,2024-10-02,A3,C12,Cancelled,
TK0006258,SCH00772,PAS002467,Chair Car,RT0150,1272.71,2024-05-09,C56,C12,Cancelled,
TK0006259,SCH00030,PAS001267,Vistadome,RT0150,2199.82,2024-04-24,D26,C17,Cancelled,
TK0006260,SCH00848,PAS003938,AC 2 Tier,RT0032,6869.59,2023-05-16,E16,C17,Cancelled,
TK0006261,SCH00463,PAS002006,Sleeper,RT0136,901.32,2024-02-07,E29,C18,Waitlisted,
TK0006262,SCH00852,PAS001771,AC 3 Tier,RT0113,4194.89,2023-09-10,C41,C18,Confirmed,
TK0006263,SCH00949,PAS003474,AC 3 Tier,RT0105,1941.38,2024-01-10,B25,C05,Confirmed,
TK0006264,SCH00640,PAS001386,Chair Car,RT0098,1532.96,2024-10-24,A10,C13,Confirmed,
TK0006265,SCH00958,PAS004458,Vistadome,RT0128,1353.31,2023-06-20,B20,C19,Confirmed,
TK0006266,SCH00441,PAS004981,Vistadome,RT0093,1640.15,2024-02-10,B4,C07,Confirmed,Senior Citizen
TK0006267,SCH00310,PAS000965,AC 3 Tier,RT0145,1076.45,2023-08-03,E23,C01,Cancelled,
TK0006268,SCH00507,PAS000087,AC 3 Tier,RT0083,2255.22,2023-09-29,E59,C04,Waitlisted,Military
TK0006269,SCH00509,PAS002640,Sleeper,RT0067,1169.66,2023-07-20,A55,C09,Confirmed,Student
TK0006270,SCH00653,PAS001689,First Class,RT0102,9897.66,2023-06-30,A58,C14,Confirmed,Military
TK0006271,SCH00802,PAS001963,AC 3 Tier,RT0002,3002.47,2024-10-27,C23,C14,Cancelled,
TK0006272,SCH00145,PAS003117,Sleeper,RT0049,905.66,2024-09-19,D20,C01,Confirmed,Military
TK0006273,SCH00804,PAS002200,General,RT0117,370.2,2024-12-10,B23,C15,Confirmed,Student
TK0006274,SCH00038,PAS003807,Sleeper,RT0025,1676.04,2023-03-22,D48,C19,Cancelled,
TK0006275,SCH00945,PAS002284,Sleeper,RT0144,1377.4,2023-06-04,E28,C03,RAC,Senior Citizen
TK0006276,SCH00287,PAS004521,First Class,RT0053,4814.29,2023-12-13,D52,C01,Confirmed,
TK0006277,SCH00374,PAS003993,Vistadome,RT0094,4607.23,2023-08-08,C42,C08,RAC,Senior Citizen
TK0006278,SCH00081,PAS003848,Vistadome,RT0017,643.87,2023-11-09,D22,C17,Confirmed,
TK0006279,SCH00143,PAS003675,First Class,RT0037,1373.52,2024-10-22,E37,C16,Waitlisted,
TK0006280,SCH00641,PAS003010,Vistadome,RT0085,4970.38,2023-05-25,B47,C06,Waitlisted,
TK0006281,SCH00285,PAS004285,Chair Car,RT0130,902.12,2023-08-12,E14,C09,Confirmed,
TK0006282,SCH00656,PAS002207,Vistadome,RT0130,1949.9,2024-11-12,D39,C01,Confirmed,Senior Citizen
TK0006283,SCH00388,PAS001997,First Class,RT0103,7728.42,2023-05-07,C29,C01,Waitlisted,
TK0006284,SCH00560,PAS003703,First Class,RT0031,6530.91,2023-01-20,B58,C15,Cancelled,
TK0006285,SCH00120,PAS001624,Sleeper,RT0099,1097.39,2024-12-10,E7,C07,Confirmed,
TK0006286,SCH00820,PAS000944,Chair Car,RT0114,1001.9,2024-03-24,C28,C13,Confirmed,
TK0006287,SCH00022,PAS003691,Chair Car,RT0023,1090.1,2024-06-05,B49,C02,Confirmed,
TK0006288,SCH00253,PAS001430,AC 2 Tier,RT0030,5630.14,2023-02-25,C19,C19,Confirmed,Differently Abled
TK0006289,SCH00741,PAS001694,AC 3 Tier,RT0079,1240.62,2023-03-18,C50,C07,Confirmed,
TK0006290,SCH00782,PAS000472,General,RT0138,333.65,2023-07-18,D53,C14,Confirmed,
TK0006291,SCH00463,PAS000680,Vistadome,RT0146,6391.2,2023-03-25,C49,C16,Waitlisted,
TK0006292,SCH00872,PAS000342,Chair Car,RT0147,867.18,2024-07-12,D4,C02,Confirmed,
TK0006293,SCH00418,PAS002587,AC 3 Tier,RT0122,1911.92,2024-06-03,C19,C14,Cancelled,
TK0006294,SCH00041,PAS003239,Sleeper,RT0099,1180.01,2023-01-25,B46,C17,Cancelled,
TK0006295,SCH00884,PAS003389,First Class,RT0114,5999.2,2024-02-09,D12,C20,Confirmed,
TK0006296,SCH00261,PAS000130,First Class,RT0029,7620.89,2024-07-12,E48,C03,Confirmed,Senior Citizen
TK0006297,SCH00445,PAS001299,Sleeper,RT0094,1603.84,2023-09-07,E51,C08,Confirmed,
TK0006298,SCH00811,PAS000824,AC 2 Tier,RT0017,1024.94,2024-02-13,A19,C13,Confirmed,
TK0006299,SCH00359,PAS003404,Sleeper,RT0037,137.2,2023-02-27,D28,C15,Confirmed,
TK0006300,SCH00700,PAS003045,First Class,RT0088,7272.39,2024-06-20,D29,C13,Confirmed,
TK0006301,SCH00354,PAS003581,Sleeper,RT0088,1244.4,2024-11-22,B14,C13,Confirmed,Differently Abled
TK0006302,SCH00314,PAS004547,AC 3 Tier,RT0001,1421.57,2023-02-17,E1,C16,Waitlisted,
TK0006303,SCH00717,PAS002454,Chair Car,RT0112,1675.5,2023-12-06,C7,C04,Confirmed,Student
TK0006304,SCH00784,PAS004199,AC 3 Tier,RT0043,3130.68,2024-01-24,E36,C10,Waitlisted,
TK0006305,SCH00609,PAS002616,Chair Car,RT0047,2507.98,2024-12-02,D8,C03,Cancelled,
TK0006306,SCH00125,PAS003679,First Class,RT0124,1612.29,2024-02-17,E10,C08,Waitlisted,
TK0006307,SCH00226,PAS002914,AC 3 Tier,RT0046,3587.32,2024-04-03,E9,C08,Confirmed,Senior Citizen
TK0006308,SCH00607,PAS002331,Sleeper,RT0058,822.39,2023-01-01,E50,C16,Waitlisted,Differently Abled
TK0006309,SCH00475,PAS004182,AC 2 Tier,RT0017,992.6,2023-06-29,C16,C17,Waitlisted,
TK0006310,SCH00184,PAS004212,AC 3 Tier,RT0136,2285.87,2023-08-16,D17,C15,Confirmed,
TK0006311,SCH00835,PAS003388,AC 3 Tier,RT0108,3666.11,2024-04-27,D37,C09,Confirmed,
TK0006312,SCH00670,PAS004642,AC 2 Tier,RT0098,3105.6,2023-02-10,B15,C03,Confirmed,
TK0006313,SCH00043,PAS004367,Sleeper,RT0119,1278.28,2024-11-07,C34,C02,Cancelled,Senior Citizen
TK0006314,SCH00731,PAS004018,AC 3 Tier,RT0123,4038.76,2024-02-21,E27,C06,Confirmed,
TK0006315,SCH00303,PAS004678,AC 2 Tier,RT0100,3948.83,2024-02-13,A30,C11,Confirmed,
TK0006316,SCH00716,PAS000290,Sleeper,RT0053,795.65,2024-09-01,D9,C05,Confirmed,
TK0006317,SCH00732,PAS001736,AC 3 Tier,RT0103,3345.7,2023-05-19,D58,C13,Confirmed,Military
TK0006318,SCH00349,PAS004927,AC 2 Tier,RT0089,3673.35,2024-01-24,B23,C08,Waitlisted,Senior Citizen
TK0006319,SCH00842,PAS004089,General,RT0144,549.13,2023-06-27,C51,C08,Confirmed,Military
TK0006320,SCH00648,PAS004489,Chair Car,RT0023,994.25,2023-11-30,C31,C18,Confirmed,
TK0006321,SCH00470,PAS002360,AC 2 Tier,RT0088,5692.16,2024-06-21,E33,C07,Confirmed,Differently Abled
TK0006322,SCH00360,PAS000794,Chair Car,RT0035,1919.7,2023-10-26,D13,C18,Confirmed,
TK0006323,SCH00550,PAS000717,AC 2 Tier,RT0048,3669.72,2024-10-16,A25,C20,Waitlisted,
TK0006324,SCH00494,PAS002735,AC 3 Tier,RT0096,1751.07,2024-08-13,C26,C09,Confirmed,
TK0006325,SCH00479,PAS002070,General,RT0004,248.32,2023-08-22,D13,C03,Confirmed,
TK0006326,SCH00927,PAS004934,Chair Car,RT0094,2365.59,2024-09-05,B22,C08,Confirmed,Differently Abled
TK0006327,SCH00865,PAS000479,AC 3 Tier,RT0137,3357.31,2023-07-22,E29,C04,Confirmed,
TK0006328,SCH00989,PAS003274,Chair Car,RT0008,3006.07,2024-10-01,A3,C11,Confirmed,
TK0006329,SCH00433,PAS002321,Sleeper,RT0014,521.3,2024-11-08,D53,C19,Cancelled,
TK0006330,SCH00527,PAS004616,Sleeper,RT0075,1337.32,2023-10-16,D24,C03,Confirmed,Senior Citizen
TK0006331,SCH00490,PAS002248,General,RT0057,161.61,2023-04-23,B30,C19,Confirmed,
TK0006332,SCH00700,PAS000228,Vistadome,RT0129,4040.35,2024-09-04,A58,C15,Confirmed,
TK0006333,SCH00866,PAS000471,Sleeper,RT0076,453.3,2024-06-27,C43,C05,Confirmed,
TK0006334,SCH00383,PAS004774,Chair Car,RT0083,1357.46,2024-01-31,C42,C04,Confirmed,Student
TK0006335,SCH00313,PAS001840,Sleeper,RT0050,1450.18,2024-12-13,B2,C18,Confirmed,
TK0006336,SCH00896,PAS000695,General,RT0072,559.93,2024-10-03,E26,C10,Confirmed,
TK0006337,SCH00378,PAS004812,First Class,RT0007,4010.27,2023-06-30,B45,C19,Confirmed,Senior Citizen
TK0006338,SCH00867,PAS001311,AC 2 Tier,RT0132,7237.7,2024-03-10,C19,C17,Confirmed,Military
TK0006339,SCH00297,PAS004244,Vistadome,RT0113,4430.29,2023-01-27,D50,C08,RAC,Military
TK0006340,SCH00162,PAS003426,First Class,RT0038,9043.17,2024-09-07,D6,C10,Confirmed,
TK0006341,SCH00570,PAS003335,First Class,RT0063,3519.2,2023-03-29,E55,C19,Cancelled,
TK0006342,SCH00108,PAS002649,Vistadome,RT0065,5574.61,2024-02-22,A5,C10,Confirmed,
TK0006343,SCH00706,PAS002686,Chair Car,RT0016,680.17,2023-04-17,A47,C13,Confirmed,
TK0006344,SCH00399,PAS002066,Chair Car,RT0026,766.72,2023-08-10,B51,C04,Confirmed,
TK0006345,SCH00033,PAS004900,General,RT0074,242.57,2024-04-20,C50,C13,Confirmed,
TK0006346,SCH00958,PAS003116,General,RT0022,458.41,2024-04-18,A58,C01,Confirmed,
TK0006347,SCH00717,PAS000637,First Class,RT0079,3967.86,2023-09-14,D17,C14,Confirmed,Military
TK0006348,SCH00857,PAS000695,Sleeper,RT0074,440.08,2023-04-23,A7,C20,Confirmed,Student
TK0006349,SCH00897,PAS004603,AC 2 Tier,RT0055,5874.74,2024-09-16,B5,C07,Confirmed,
TK0006350,SCH00382,PAS003601,Sleeper,RT0120,1654.08,2023-06-03,C16,C14,Confirmed,
TK0006351,SCH00251,PAS001224,First Class,RT0059,8642.13,2023-09-21,E8,C17,Confirmed,
TK0006352,SCH00847,PAS000366,Chair Car,RT0034,2269.66,2023-08-24,B28,C13,Confirmed,
TK0006353,SCH00866,PAS001393,Vistadome,RT0104,4615.86,2024-10-13,E7,C08,Confirmed,
TK0006354,SCH00152,PAS002095,AC 3 Tier,RT0004,1483.15,2024-12-16,C37,C13,Confirmed,
TK0006355,SCH00694,PAS002436,Chair Car,RT0073,234.97,2023-08-24,A46,C07,Confirmed,
TK0006356,SCH00986,PAS000468,Vistadome,RT0124,615.68,2023-07-20,E50,C09,Confirmed,
TK0006357,SCH00574,PAS004776,AC 3 Tier,RT0140,879.39,2023-09-27,E56,C17,Waitlisted,Student
TK0006358,SCH00362,PAS004965,Sleeper,RT0112,1326.14,2024-02-24,E9,C19,Waitlisted,Student
TK0006359,SCH00076,PAS002120,AC 3 Tier,RT0102,3637.42,2024-08-03,C45,C15,Confirmed,
TK0006360,SCH00069,PAS003815,Vistadome,RT0061,673.31,2024-03-27,C7,C02,Confirmed,
TK0006361,SCH00664,PAS003972,General,RT0057,166.44,2024-12-05,D59,C04,Confirmed,
TK0006362,SCH00188,PAS002060,AC 3 Tier,RT0074,1152.5,2024-09-25,C51,C05,Confirmed,
TK0006363,SCH00851,PAS003284,General,RT0002,475.84,2024-11-13,A36,C07,Confirmed,Military
TK0006364,SCH00594,PAS003849,Vistadome,RT0003,829.62,2024-04-09,C45,C01,Confirmed,
TK0006365,SCH00185,PAS000937,Chair Car,RT0122,1124.35,2024-04-16,C5,C10,Waitlisted,Senior Citizen
TK0006366,SCH00630,PAS003028,AC 2 Tier,RT0098,2672.5,2024-01-07,D42,C18,Confirmed,
TK0006367,SCH00907,PAS002387,Vistadome,RT0094,5253.85,2023-11-29,A8,C02,Confirmed,Differently Abled
TK0006368,SCH00364,PAS000695,AC 2 Tier,RT0076,1720.19,2023-08-31,E20,C03,Confirmed,Senior Citizen
TK0006369,SCH00172,PAS003485,General,RT0116,521.93,2024-06-19,D54,C20,Cancelled,
TK0006370,SCH00940,PAS004412,Vistadome,RT0095,492.05,2023-02-04,C12,C16,Cancelled,Senior Citizen
TK0006371,SCH00848,PAS003665,Vistadome,RT0010,677.38,2024-07-14,B39,C10,Confirmed,
TK0006372,SCH00930,PAS002601,Sleeper,RT0021,1238.4,2024-02-04,B31,C10,Confirmed,
TK0006373,SCH00541,PAS003955,AC 2 Tier,RT0007,2309.72,2024-08-08,A23,C05,Confirmed,Differently Abled
TK0006374,SCH00904,PAS002003,Vistadome,RT0139,4949.51,2024-06-22,C22,C13,Confirmed,Student
TK0006375,SCH00380,PAS003681,Chair Car,RT0026,866.12,2024-11-14,C11,C13,Confirmed,
TK0006376,SCH00161,PAS001493,Sleeper,RT0113,1421.69,2023-08-05,B57,C16,Waitlisted,
TK0006377,SCH00887,PAS001245,AC 3 Tier,RT0010,542.88,2024-06-29,C13,C09,Waitlisted,
TK0006378,SCH00712,PAS001266,First Class,RT0059,9062.89,2023-09-09,E55,C13,Waitlisted,
TK0006379,SCH00852,PAS004248,Vistadome,RT0085,4980.62,2023-11-15,C41,C03,Confirmed,Student
TK0006380,SCH00795,PAS001841,Sleeper,RT0081,1358.25,2024-11-27,E13,C04,Confirmed,
TK0006381,SCH00787,PAS004654,Vistadome,RT0011,645.81,2023-06-09,A59,C06,Waitlisted,
TK0006382,SCH00995,PAS003924,General,RT0105,412.31,2023-09-26,B40,C03,Confirmed,Senior Citizen
TK0006383,SCH00737,PAS001036,AC 3 Tier,RT0116,3225.63,2023-07-14,A32,C02,Confirmed,
TK0006384,SCH00007,PAS003953,Sleeper,RT0149,224.24,2024-09-01,B8,C20,Confirmed,
TK0006385,SCH00491,PAS003139,Sleeper,RT0020,981.67,2023-09-05,A2,C10,Waitlisted,Senior Citizen
TK0006386,SCH00225,PAS004293,AC 2 Tier,RT0047,6008.45,2023-07-12,E6,C09,Confirmed,
TK0006387,SCH00139,PAS003968,Sleeper,RT0078,1036.3,2024-02-04,E7,C15,Confirmed,Military
TK0006388,SCH00040,PAS001543,AC 3 Tier,RT0054,555.92,2024-10-12,A8,C02,Confirmed,
TK0006389,SCH00483,PAS004370,General,RT0023,369.22,2024-12-10,B46,C19,Cancelled,
TK0006390,SCH00323,PAS003200,AC 3 Tier,RT0094,3736.14,2024-06-08,B38,C07,Confirmed,Student
TK0006391,SCH00938,PAS001558,First Class,RT0130,4727.47,2023-09-18,B40,C16,Confirmed,
TK0006392,SCH00442,PAS004785,Vistadome,RT0133,2289.56,2024-02-14,C32,C03,Confirmed,Senior Citizen
TK0006393,SCH00261,PAS004958,First Class,RT0072,12855.37,2024-07-21,E48,C06,Cancelled,Student
TK0006394,SCH00792,PAS003254,Vistadome,RT0007,1674.49,2024-02-15,E55,C10,Confirmed,Differently Abled
TK0006395,SCH00231,PAS001727,First Class,RT0138,6629.8,2024-07-31,A18,C18,Confirmed,
TK0006396,SCH00813,PAS001177,General,RT0054,75.57,2024-11-17,B59,C05,Confirmed,
TK0006397,SCH00218,PAS002578,Sleeper,RT0037,185.38,2023-02-11,C56,C06,Confirmed,
TK0006398,SCH00310,PAS001569,Vistadome,RT0017,672.2,2024-11-24,D59,C19,Confirmed,
TK0006399,SCH00599,PAS001611,General,RT0100,496.22,2024-11-07,A57,C13,Confirmed,
TK0006400,SCH00957,PAS001258,General,RT0118,346.32,2024-08-21,A56,C16,Confirmed,
TK0006401,SCH00626,PAS003339,AC 3 Tier,RT0028,2914.46,2023-08-23,B25,C03,Cancelled,
TK0006402,SCH00366,PAS000528,General,RT0074,212.99,2023-10-01,D45,C16,Confirmed,Differently Abled
TK0006403,SCH00740,PAS004422,AC 3 Tier,RT0102,3442.9,2023-02-15,B16,C03,Confirmed,Senior Citizen
TK0006404,SCH00207,PAS001966,Vistadome,RT0139,5208.9,2023-11-09,C25,C13,Confirmed,Senior Citizen
TK0006405,SCH00739,PAS001576,First Class,RT0063,3672.62,2024-02-25,B56,C18,RAC,Differently Abled
TK0006406,SCH00061,PAS000937,AC 2 Tier,RT0090,5184.66,2024-07-22,D32,C12,Confirmed,
TK0006407,SCH00864,PAS000979,Chair Car,RT0135,824.88,2023-09-23,B42,C05,Confirmed,
TK0006408,SCH00755,PAS003289,AC 2 Tier,RT0066,2956.95,2023-07-07,E34,C13,Confirmed,Senior Citizen
TK0006409,SCH00350,PAS001361,AC 3 Tier,RT0122,1620.24,2023-04-08,C16,C17,Confirmed,
TK0006410,SCH00300,PAS000729,AC 3 Tier,RT0017,471.64,2023-03-23,C22,C14,Confirmed,
TK0006411,SCH00743,PAS002975,First Class,RT0118,4150.85,2023-07-24,A36,C01,Waitlisted,
TK0006412,SCH00681,PAS004223,Sleeper,RT0067,988.63,2024-06-30,E23,C09,Confirmed,
TK0006413,SCH00219,PAS000760,AC 2 Tier,RT0138,3263.5,2024-11-10,E13,C05,Confirmed,Student
TK0006414,SCH00564,PAS002116,General,RT0113,585.19,2024-08-25,D27,C13,Confirmed,Student
TK0006415,SCH00078,PAS000260,First Class,RT0080,12665.04,2023-12-05,C1,C20,Confirmed,Student
TK0006416,SCH00266,PAS004805,Sleeper,RT0093,566.14,2023-04-22,E47,C12,Confirmed,Military
TK0006417,SCH00583,PAS002650,First Class,RT0048,6667.27,2023-02-13,D55,C17,RAC,Senior Citizen
TK0006418,SCH00994,PAS000044,Vistadome,RT0040,1535.69,2023-08-21,D43,C16,Confirmed,
TK0006419,SCH00232,PAS004293,General,RT0084,76.78,2024-04-10,E3,C11,Confirmed,
TK0006420,SCH00219,PAS001260,First Class,RT0087,7405.42,2023-05-23,E36,C06,Confirmed,
TK0006421,SCH00127,PAS002876,Sleeper,RT0137,1295.36,2023-05-09,C4,C02,Confirmed,
TK0006422,SCH00634,PAS000433,First Class,RT0115,6981.01,2024-03-01,E9,C18,Confirmed,
TK0006423,SCH00150,PAS004095,AC 3 Tier,RT0096,1682.62,2024-02-22,D20,C05,Confirmed,
TK0006424,SCH00931,PAS002782,Vistadome,RT0134,2199.66,2023-04-27,E7,C11,Confirmed,Student
TK0006425,SCH00004,PAS004655,Vistadome,RT0023,2610.38,2023-05-25,D6,C06,Confirmed,
TK0006426,SCH00040,PAS000368,Sleeper,RT0039,446.34,2023-01-06,B47,C14,Waitlisted,Student
TK0006427,SCH00651,PAS004863,AC 3 Tier,RT0088,3297.81,2023-05-23,E19,C09,Confirmed,
TK0006428,SCH00474,PAS001263,AC 2 Tier,RT0130,2237.04,2024-01-11,C50,C04,RAC,
TK0006429,SCH00845,PAS004176,General,RT0037,90.87,2024-11-07,C48,C02,Cancelled,
TK0006430,SCH00492,PAS002256,Chair Car,RT0068,807.61,2024-01-06,A26,C15,Waitlisted,
TK0006431,SCH00475,PAS000362,AC 3 Tier,RT0051,3772.99,2023-04-28,D46,C18,Confirmed,
TK0006432,SCH00920,PAS003754,Sleeper,RT0045,235.76,2023-04-11,D15,C19,Confirmed,
TK0006433,SCH00215,PAS000453,First Class,RT0096,3981.15,2023-11-22,C52,C16,Confirmed,Military
TK0006434,SCH00863,PAS003493,Sleeper,RT0121,960.73,2024-03-27,E3,C06,Confirmed,
TK0006435,SCH00568,PAS000703,AC 3 Tier,RT0021,2626.24,2023-10-08,C51,C19,Confirmed,Student
TK0006436,SCH00665,PAS004801,AC 3 Tier,RT0108,3532.18,2023-03-20,A3,C08,RAC,
TK0006437,SCH00068,PAS002968,First Class,RT0140,3627.3,2023-11-13,C14,C09,Cancelled,
TK0006438,SCH00680,PAS000970,AC 3 Tier,RT0081,4246.37,2023-10-28,B38,C12,Cancelled,Differently Abled
TK0006439,SCH00622,PAS001206,Vistadome,RT0127,2857.76,2023-09-03,C25,C18,Confirmed,
TK0006440,SCH00159,PAS003560,General,RT0129,673.9,2023-05-27,B29,C03,Confirmed,Student
TK0006441,SCH00834,PAS002196,Sleeper,RT0104,1349.5,2024-09-17,C54,C16,Confirmed,
TK0006442,SCH00347,PAS000794,First Class,RT0059,9334.41,2023-06-08,C32,C05,Confirmed,Differently Abled
TK0006443,SCH00823,PAS002360,Vistadome,RT0050,6248.8,2023-04-17,D25,C07,Cancelled,Senior Citizen
TK0006444,SCH00080,PAS000460,General,RT0095,65.14,2024-11-04,D3,C10,RAC,
TK0006445,SCH00506,PAS003242,AC 2 Tier,RT0076,1939.69,2023-04-01,E20,C03,Confirmed,
TK0006446,SCH00551,PAS001142,AC 3 Tier,RT0026,1185.43,2024-05-21,E27,C09,Confirmed,
TK0006447,SCH00184,PAS003512,Sleeper,RT0022,1310.03,2023-04-12,E3,C09,Confirmed,
TK0006448,SCH00422,PAS004774,Chair Car,RT0074,772.39,2023-07-01,D36,C02,Confirmed,Student
TK0006449,SCH00690,PAS003271,AC 3 Tier,RT0087,2430.87,2023-06-24,C51,C03,Confirmed,
TK0006450,SCH00196,PAS004323,First Class,RT0062,4826.18,2024-08-04,D11,C12,Confirmed,Senior Citizen
TK0006451,SCH00659,PAS001326,Chair Car,RT0145,465.41,2023-06-06,C28,C20,Confirmed,
TK0006452,SCH00145,PAS003299,Vistadome,RT0125,1117.68,2024-05-02,A47,C17,Waitlisted,
TK0006453,SCH00868,PAS002103,Chair Car,RT0059,2166.89,2023-03-01,B32,C09,Confirmed,
TK0006454,SCH00705,PAS002685,AC 3 Tier,RT0137,4022.59,2023-09-13,A43,C02,Waitlisted,Differently Abled
TK0006455,SCH00647,PAS002948,AC 3 Tier,RT0037,382.21,2024-06-28,C21,C15,Confirmed,
TK0006456,SCH00763,PAS002029,AC 3 Tier,RT0083,2007.73,2024-11-02,D3,C16,Confirmed,
TK0006457,SCH00403,PAS003724,AC 3 Tier,RT0119,4047.26,2024-08-15,D46,C18,Waitlisted,
TK0006458,SCH00109,PAS004941,Chair Car,RT0117,1414.95,2023-10-22,B12,C01,Confirmed,
TK0006459,SCH00791,PAS001520,Chair Car,RT0106,1542.39,2024-10-18,D59,C06,Confirmed,Senior Citizen
TK0006460,SCH00889,PAS004075,AC 3 Tier,RT0058,1834.29,2023-01-27,B55,C19,Waitlisted,Military
TK0006461,SCH00473,PAS002764,Chair Car,RT0111,1162.5,2024-08-28,E53,C18,Waitlisted,
TK0006462,SCH00331,PAS003862,First Class,RT0073,1278.43,2024-11-01,D25,C20,Confirmed,Senior Citizen
TK0006463,SCH00039,PAS000846,First Class,RT0045,2772.5,2024-06-04,A40,C18,Confirmed,Military
TK0006464,SCH00062,PAS004891,AC 3 Tier,RT0075,4051.93,2023-12-10,C3,C01,Confirmed,
TK0006465,SCH00498,PAS000422,General,RT0147,258.19,2023-01-28,A26,C05,Confirmed,
TK0006466,SCH00656,PAS000440,Sleeper,RT0046,1309.31,2023-07-29,D28,C19,Confirmed,Student
TK0006467,SCH00227,PAS001479,General,RT0087,328.41,2024-02-16,D43,C09,Confirmed,
TK0006468,SCH00094,PAS003029,Vistadome,RT0091,1238.8,2024-11-06,D1,C16,Confirmed,Military
TK0006469,SCH00676,PAS004396,Vistadome,RT0100,2961.99,2024-04-22,B4,C19,Confirmed,
TK0006470,SCH00447,PAS003444,Chair Car,RT0078,2324.09,2023-05-23,A55,C14,Confirmed,Student
TK0006471,SCH00736,PAS003193,AC 2 Tier,RT0101,1707.06,2023-01-19,B35,C12,Confirmed,
TK0006472,SCH00458,PAS000732,AC 2 Tier,RT0092,3192.9,2023-03-10,C5,C09,Waitlisted,
TK0006473,SCH00661,PAS000457,General,RT0006,174.18,2023-07-19,B37,C01,Confirmed,
TK0006474,SCH00275,PAS002378,AC 2 Tier,RT0027,961.7,2023-02-05,A51,C15,Confirmed,
TK0006475,SCH00352,PAS000472,General,RT0056,299.02,2024-12-04,A4,C13,Confirmed,
TK0006476,SCH00521,PAS004804,AC 3 Tier,RT0054,586.66,2024-04-10,B60,C16,Confirmed,
TK0006477,SCH00206,PAS004407,Sleeper,RT0123,1736.7,2023-10-18,E27,C20,Cancelled,
TK0006478,SCH00033,PAS000465,First Class,RT0070,6479.34,2023-12-17,E53,C10,Confirmed,
TK0006479,SCH00608,PAS003491,AC 3 Tier,RT0032,3547.65,2024-07-19,B57,C18,RAC,Student
TK0006480,SCH00517,PAS004212,First Class,RT0005,4287.55,2024-10-04,D26,C17,Confirmed,Differently Abled
TK0006481,SCH00252,PAS002712,AC 2 Tier,RT0133,3198.78,2024-11-18,D26,C19,Confirmed,Student
TK0006482,SCH00322,PAS002696,AC 2 Tier,RT0037,689.72,2024-11-03,C23,C20,Confirmed,Student
TK0006483,SCH00851,PAS004265,Vistadome,RT0088,5571.39,2024-03-17,B13,C18,Cancelled,
TK0006484,SCH00651,PAS003925,AC 2 Tier,RT0143,4947.13,2024-08-14,A36,C08,Confirmed,
TK0006485,SCH00710,PAS002806,General,RT0054,96.71,2023-02-19,D26,C02,Confirmed,
TK0006486,SCH00649,PAS001573,First Class,RT0132,10229.92,2024-12-30,E7,C11,Confirmed,
TK0006487,SCH00477,PAS000825,First Class,RT0033,9970.19,2023-03-20,C19,C16,Confirmed,
TK0006488,SCH00381,PAS003906,Vistadome,RT0135,2140.78,2024-08-17,E59,C09,Confirmed,Student
TK0006489,SCH00869,PAS002701,AC 3 Tier,RT0073,366.72,2024-05-26,D11,C13,Confirmed,
TK0006490,SCH00646,PAS000825,Vistadome,RT0046,4687.81,2023-11-23,E1,C11,Confirmed,Student
TK0006491,SCH00943,PAS002043,AC 3 Tier,RT0081,3047.67,2023-04-25,B23,C17,Waitlisted,Student
TK0006492,SCH00715,PAS001702,Chair Car,RT0142,846.65,2023-06-25,E13,C11,Confirmed,Senior Citizen
TK0006493,SCH00748,PAS001665,Vistadome,RT0091,1736.59,2024-02-16,E13,C15,Waitlisted,Senior Citizen
TK0006494,SCH00371,PAS003289,AC 3 Tier,RT0132,4005.15,2023-02-28,D35,C12,Confirmed,
TK0006495,SCH00759,PAS004947,Chair Car,RT0061,401.81,2023-10-13,C42,C14,Confirmed,Senior Citizen
TK0006496,SCH00174,PAS001104,First Class,RT0117,5916.39,2023-02-03,B59,C13,Confirmed,Military
TK0006497,SCH00245,PAS000647,AC 2 Tier,RT0063,1651.37,2024-06-02,A17,C06,Waitlisted,Senior Citizen
TK0006498,SCH00925,PAS001844,Chair Car,RT0117,1363.64,2023-03-14,D34,C09,Cancelled,Military
TK0006499,SCH00841,PAS004228,AC 2 Tier,RT0007,1896.9,2024-07-29,A25,C02,Confirmed,
TK0006500,SCH00750,PAS001516,General,RT0097,663.03,2024-10-09,E14,C04,Confirmed,Differently Abled
