booking_id,ticket_id,booking_date,booking_channel,base_fare,convenience_fee,total_amount,booking_status,pnr_number
BK0006467,TK0006467,2024-02-16,Mobile App,328.41,47.35,375.76,Confirmed,PNR4273411730
BK0006468,TK0006468,2024-11-06,IRCTC,1238.8,49.46,1288.26,Cancelled,PNR1203998709
BK0006469,TK0006469,2024-04-22,Counter,2961.99,0,2961.99,Confirmed,PNR3073067737
BK0006470,TK0006470,2023-05-23,IRCTC,2324.09,49.18,2373.27,Pending,PNR5850343640
BK0006471,TK0006471,2023-01-19,Counter,1707.06,0,1707.06,Confirmed,PNR9805028900
BK0006472,TK0006472,2023-03-10,IRCTC,3192.9,29.49,3222.39,Confirmed,PNR6814232250
BK0006473,TK0006473,2023-07-19,Online,174.18,18.71,192.89,Pending,PNR1191394368
BK0006474,TK0006474,2023-02-05,Counter,961.7,0,961.7,Confirmed,PNR2050473688
BK0006475,TK0006475,2024-12-04,Agent,299.02,0,299.02,Confirmed,PNR7823539123
BK0006476,TK0006476,2024-04-10,Counter,586.66,0,586.66,Cancelled,PNR9951671104
BK0006477,TK0006477,2023-10-18,Agent,1736.7,0,1736.7,Confirmed,PNR1825606939
BK0006478,TK0006478,2023-12-17,Counter,6479.34,0,6479.34,Confirmed,PNR4988543261
BK0006479,TK0006479,2024-07-19,Mobile App,3547.65,24.67,3572.32,Confirmed,PNR5734331923
BK0006480,TK0006480,2024-10-04,Online,4287.55,46.1,4333.65,Confirmed,PNR1089723524
BK0006481,TK0006481,2024-11-18,Agent,3198.78,0,3198.78,Cancelled,PNR6580035924
BK0006482,TK0006482,2024-11-03,Counter,689.72,0,689.72,Confirmed,PNR5887122440
BK0006483,TK0006483,2024-03-17,IRCTC,5571.39,36.45,5607.84,Confirmed,PNR4534016528
BK0006484,TK0006484,2024-08-14,Agent,4947.13,0,4947.13,Confirmed,PNR8908571142
BK0006485,TK0006485,2023-02-19,Counter,96.71,0,96.71,Confirmed,PNR6217054402
BK0006486,TK0006486,2024-12-30,IRCTC,10229.92,17.68,10247.6,Confirmed,PNR4705440658
BK0006487,TK0006487,2023-03-20,Mobile App,9970.19,12.39,9982.58,Confirmed,PNR8649187492
BK0006488,TK0006488,2024-08-17,Mobile App,2140.78,32.43,2173.21,Confirmed,PNR7366202286
BK0006489,TK0006489,2024-05-26,Online,366.72,31.11,397.83,Pending,PNR3220211550
BK0006490,TK0006490,2023-11-23,Online,4687.81,25.26,4713.07,Confirmed,PNR8937935584
BK0006491,TK0006491,2023-04-25,Agent,3047.67,0,3047.67,Confirmed,PNR2563266744
BK0006492,TK0006492,2023-06-25,Mobile App,846.65,42.09,888.74,Confirmed,PNR2185590854
BK0006493,TK0006493,2024-02-16,Agent,1736.59,0,1736.59,Confirmed,PNR6375914203
BK0006494,TK0006494,2023-02-28,Agent,4005.15,0,4005.15,Confirmed,PNR5807811462
BK0006495,TK0006495,2023-10-13,Agent,401.81,0,401.81,Confirmed,PNR7418525428
BK0006496,TK0006496,2023-02-03,Agent,5916.39,0,5916.39,Confirmed,PNR8810368787
BK0006497,TK0006497,2024-06-02,Counter,1651.37,0,1651.37,Confirmed,PNR4799526053
BK0006498,TK0006498,2023-03-14,IRCTC,1363.64,18.18,1381.82,Confirmed,PNR8683342017
BK0006499,TK0006499,2024-07-29,Agent,1896.9,0,1896.9,Confirmed,PNR7657100823
BK0006500,TK0006500,2024-10-09,Agent,663.03,0,663.03,Confirmed,PNR6977935519
BK0006501,TK0006501,2023-01-29,Online,3804.65,35.34,3839.99,Pending,PNR2958675458
BK0006502,TK0006502,2024-01-01,IRCTC,675.27,14.43,689.7,Confirmed,PNR9431325156
BK0006503,TK0006503,2024-08-03,IRCTC,757.11,24.88,781.99,Cancelled,PNR2423332046
BK0006504,TK0006504,2023-06-18,Online,400.17,17.83,418,Cancelled,PNR2704470298
BK0006505,TK0006505,2024-08-27,IRCTC,1452.83,43.8,1496.63,Confirmed,PNR4278015915
BK0006506,TK0006506,2023-02-19,Agent,4364.87,0,4364.87,Confirmed,PNR1210996640
BK0006507,TK0006507,2024-06-15,Counter,2171.85,0,2171.85,Cancelled,PNR7941766004
BK0006508,TK0006508,2024-07-28,Online,1085.92,48.42,1134.34,Confirmed,PNR6785602342
BK0006509,TK0006509,2024-07-05,Counter,2116.9,0,2116.9,Confirmed,PNR8719273437
BK0006510,TK0006510,2024-08-19,Counter,2226.22,0,2226.22,Confirmed,PNR2050133222
BK0006511,TK0006511,2024-03-28,Agent,776.09,0,776.09,Confirmed,PNR8578745092
BK0006512,TK0006512,2023-04-02,Online,1832.36,20.94,1853.3,Cancelled,PNR8560009878
BK0006513,TK0006513,2023-05-25,IRCTC,3755.48,30.9,3786.38,Confirmed,PNR8584138967
BK0006514,TK0006514,2024-09-04,IRCTC,331.39,41.06,372.45,Confirmed,PNR6258908711
BK0006515,TK0006515,2023-05-16,Online,3906.06,20.67,3926.73,Confirmed,PNR8543604308
BK0006516,TK0006516,2024-10-18,Mobile App,160.52,24.34,184.86,Cancelled,PNR1389129798
BK0006517,TK0006517,2024-12-10,Agent,1413.99,0,1413.99,Confirmed,PNR3469065333
BK0006518,TK0006518,2023-03-23,Online,4430.9,47.82,4478.72,Confirmed,PNR4352406444
BK0006519,TK0006519,2024-04-20,Counter,1408.66,0,1408.66,Pending,PNR9956114781
BK0006520,TK0006520,2024-10-04,Mobile App,1708.32,10.1,1718.42,Confirmed,PNR7069560637
BK0006521,TK0006521,2023-03-23,IRCTC,674.04,46.63,720.67,Confirmed,PNR7774416978
BK0006522,TK0006522,2023-02-19,Counter,204.88,0,204.88,Cancelled,PNR1134301565
BK0006523,TK0006523,2023-07-30,Mobile App,5400.7,25.34,5426.04,Confirmed,PNR7644787468
BK0006524,TK0006524,2023-12-20,Mobile App,13360.08,43.19,13403.27,Confirmed,PNR8250908322
BK0006525,TK0006525,2024-03-02,Mobile App,6621.12,11.86,6632.98,Cancelled,PNR8306994257
BK0006526,TK0006526,2023-09-07,Online,1811.06,27.67,1838.73,Confirmed,PNR5808674016
BK0006527,TK0006527,2023-08-30,Online,6981.95,12.26,6994.21,Confirmed,PNR1746421485
BK0006528,TK0006528,2023-04-07,Counter,980.88,0,980.88,Confirmed,PNR8066424984
BK0006529,TK0006529,2023-06-01,IRCTC,3285.33,19.23,3304.56,Confirmed,PNR1286059299
BK0006530,TK0006530,2024-04-04,IRCTC,1439.21,35.81,1475.02,Confirmed,PNR2477934823
BK0006531,TK0006531,2023-04-08,IRCTC,1084.07,37.39,1121.46,Pending,PNR8194707972
BK0006532,TK0006532,2024-03-26,Online,329.87,31.91,361.78,Cancelled,PNR3792442545
BK0006533,TK0006533,2024-07-15,Online,14826.06,12.17,14838.23,Cancelled,PNR2890070079
BK0006534,TK0006534,2024-10-27,Online,3208.8,41.68,3250.48,Confirmed,PNR4032366642
BK0006535,TK0006535,2024-07-08,Agent,559.28,0,559.28,Confirmed,PNR7640603911
BK0006536,TK0006536,2023-09-22,Mobile App,2296.74,12.36,2309.1,Confirmed,PNR8839906123
BK0006537,TK0006537,2024-10-14,Counter,1644.29,0,1644.29,Confirmed,PNR8506829153
BK0006538,TK0006538,2024-09-17,Online,1672.31,20.76,1693.07,Confirmed,PNR3361506228
BK0006539,TK0006539,2023-08-15,Online,1116.68,23.98,1140.66,Confirmed,PNR5092468929
BK0006540,TK0006540,2023-01-06,IRCTC,2199.02,20.07,2219.09,Confirmed,PNR1206419012
BK0006541,TK0006541,2023-11-07,Mobile App,1939.48,14.68,1954.16,Confirmed,PNR7793932773
BK0006542,TK0006542,2023-06-27,Online,400.06,22.84,422.9,Pending,PNR1972757486
BK0006543,TK0006543,2023-08-08,Agent,774.21,0,774.21,Confirmed,PNR3307286449
BK0006544,TK0006544,2023-05-18,Counter,822.42,0,822.42,Confirmed,PNR7428257536
BK0006545,TK0006545,2024-12-04,IRCTC,4125.45,49.91,4175.36,Confirmed,PNR2616236001
BK0006546,TK0006546,2023-04-17,Agent,981.76,0,981.76,Pending,PNR5250543352
BK0006547,TK0006547,2023-08-13,Counter,2599.86,0,2599.86,Confirmed,PNR4455938264
BK0006548,TK0006548,2023-06-04,IRCTC,1447.15,22.18,1469.33,Confirmed,PNR9366974633
BK0006549,TK0006549,2023-02-18,IRCTC,2858.79,26.17,2884.96,Confirmed,PNR2493991247
BK0006550,TK0006550,2023-06-04,Counter,2239.25,0,2239.25,Confirmed,PNR5464499233
BK0006551,TK0006551,2024-05-08,IRCTC,228,30.82,258.82,Confirmed,PNR8795844549
BK0006552,TK0006552,2024-05-07,Mobile App,186.83,39.96,226.79,Confirmed,PNR3961363655
BK0006553,TK0006553,2023-01-15,Mobile App,71.75,30.36,102.11,Confirmed,PNR5145248488
BK0006554,TK0006554,2024-11-21,Agent,3862.71,0,3862.71,Confirmed,PNR9725650728
BK0006555,TK0006555,2023-08-08,Counter,775.95,0,775.95,Cancelled,PNR3035353770
BK0006556,TK0006556,2023-07-30,Online,78.09,33.77,111.86,Confirmed,PNR2029941579
BK0006557,TK0006557,2023-12-12,IRCTC,9041.25,30.39,9071.64,Confirmed,PNR3825332022
BK0006558,TK0006558,2024-11-11,Counter,2599.92,0,2599.92,Confirmed,PNR6618504768
BK0006559,TK0006559,2024-10-16,Agent,2389.19,0,2389.19,Cancelled,PNR6055982058
BK0006560,TK0006560,2024-10-26,Counter,1122.95,0,1122.95,Confirmed,PNR2604686040
BK0006561,TK0006561,2024-07-16,Mobile App,4982.13,25.59,5007.72,Cancelled,PNR3273046522
BK0006562,TK0006562,2023-04-06,Mobile App,5905.37,11.56,5916.93,Confirmed,PNR6005580278
BK0006563,TK0006563,2023-08-18,IRCTC,1697.56,49.13,1746.69,Confirmed,PNR7630538472
BK0006564,TK0006564,2023-07-10,IRCTC,2104.75,16.22,2120.97,Confirmed,PNR4497176608
BK0006565,TK0006565,2024-03-07,Agent,830.32,0,830.32,Confirmed,PNR6503716680
BK0006566,TK0006566,2023-06-17,IRCTC,3674.9,41.48,3716.38,Confirmed,PNR2029363859
BK0006567,TK0006567,2024-07-20,IRCTC,1555.73,37.13,1592.86,Confirmed,PNR8098453206
BK0006568,TK0006568,2023-04-25,Online,4546.66,17.75,4564.41,Cancelled,PNR6738314491
BK0006569,TK0006569,2024-08-14,IRCTC,1407.42,46.88,1454.3,Confirmed,PNR4211527843
BK0006570,TK0006570,2024-04-01,Mobile App,645.28,25.12,670.4,Confirmed,PNR5729568064
BK0006571,TK0006571,2024-08-21,Mobile App,4328.2,27.64,4355.84,Confirmed,PNR7298353811
BK0006572,TK0006572,2023-07-26,Counter,1538.21,0,1538.21,Confirmed,PNR9500614521
BK0006573,TK0006573,2023-01-26,Online,1259.51,22.2,1281.71,Confirmed,PNR6798525512
BK0006574,TK0006574,2024-09-20,Mobile App,643.07,11.47,654.54,Confirmed,PNR7080774764
BK0006575,TK0006575,2024-01-31,Counter,1987.99,0,1987.99,Confirmed,PNR4787905727
BK0006576,TK0006576,2023-02-13,Online,3232.54,43.72,3276.26,Confirmed,PNR9325327841
BK0006577,TK0006577,2023-01-21,Online,1096,30.71,1126.71,Confirmed,PNR9158458076
BK0006578,TK0006578,2024-08-27,IRCTC,2842.23,21.95,2864.18,Cancelled,PNR2597054294
BK0006579,TK0006579,2023-08-16,IRCTC,4367.7,36.63,4404.33,Confirmed,PNR5011007275
BK0006580,TK0006580,2024-01-28,Counter,183.51,0,183.51,Confirmed,PNR6211117980
BK0006581,TK0006581,2023-04-09,IRCTC,30.21,48.48,78.69,Confirmed,PNR4553704852
BK0006582,TK0006582,2024-05-08,Agent,5096.11,0,5096.11,Confirmed,PNR1704291280
BK0006583,TK0006583,2023-09-30,Mobile App,3962.8,36.62,3999.42,Confirmed,PNR7181585467
BK0006584,TK0006584,2024-01-23,Counter,143.24,0,143.24,Confirmed,PNR1515349824
BK0006585,TK0006585,2023-12-05,Counter,2113.89,0,2113.89,Confirmed,PNR3434752978
BK0006586,TK0006586,2024-06-30,Online,321.23,24.14,345.37,Confirmed,PNR9784047472
BK0006587,TK0006587,2023-12-08,Agent,958.68,0,958.68,Confirmed,PNR1434643106
BK0006588,TK0006588,2024-03-10,Agent,6779.73,0,6779.73,Confirmed,PNR8577519661
BK0006589,TK0006589,2023-11-12,Online,13127.22,36.79,13164.01,Confirmed,PNR4512774599
BK0006590,TK0006590,2023-05-09,Counter,1007.63,0,1007.63,Confirmed,PNR3616977469
BK0006591,TK0006591,2023-01-26,IRCTC,3915.74,13.74,3929.48,Pending,PNR1510822397
BK0006592,TK0006592,2024-09-13,Mobile App,4782.86,22.32,4805.18,Cancelled,PNR7881075496
BK0006593,TK0006593,2024-04-18,Online,619.28,38.24,657.52,Cancelled,PNR5294676739
BK0006594,TK0006594,2024-01-26,Mobile App,5007.56,21.65,5029.21,Confirmed,PNR8453551521
BK0006595,TK0006595,2023-01-22,Mobile App,442.65,31.53,474.18,Confirmed,PNR6101922427
BK0006596,TK0006596,2024-01-05,Online,8037.21,26.42,8063.63,Confirmed,PNR7077455583
BK0006597,TK0006597,2024-02-19,IRCTC,259.01,14.59,273.6,Confirmed,PNR5768848645
BK0006598,TK0006598,2024-07-26,Mobile App,670.02,26.27,696.29,Confirmed,PNR7559239111
BK0006599,TK0006599,2023-12-08,Counter,10988.13,0,10988.13,Confirmed,PNR9365083849
BK0006600,TK0006600,2024-09-26,Counter,1533.59,0,1533.59,Confirmed,PNR6616882690
BK0006601,TK0006601,2024-02-14,Online,879.61,12.47,892.08,Confirmed,PNR2017672842
BK0006602,TK0006602,2024-01-08,IRCTC,5401.41,21.06,5422.47,Confirmed,PNR7906481768
BK0006603,TK0006603,2024-10-01,Online,218.17,40.88,259.05,Confirmed,PNR3870768770
BK0006604,TK0006604,2024-04-18,IRCTC,740.11,38.43,778.54,Confirmed,PNR8899726366
BK0006605,TK0006605,2023-09-05,Mobile App,3424.54,41.05,3465.59,Pending,PNR1332837982
BK0006606,TK0006606,2024-10-08,Mobile App,3338.76,24.96,3363.72,Confirmed,PNR2892322902
BK0006607,TK0006607,2023-12-13,Agent,1486.41,0,1486.41,Cancelled,PNR1779905076
BK0006608,TK0006608,2024-07-27,IRCTC,769.46,46.25,815.71,Confirmed,PNR8712007277
BK0006609,TK0006609,2023-10-23,Online,82.82,40.12,122.94,Confirmed,PNR4730694212
BK0006610,TK0006610,2024-05-01,Counter,1221.96,0,1221.96,Confirmed,PNR4848674274
BK0006611,TK0006611,2023-12-27,Agent,1381.1,0,1381.1,Confirmed,PNR3788317154
BK0006612,TK0006612,2023-09-09,IRCTC,102.89,17.79,120.68,Confirmed,PNR6025051787
BK0006613,TK0006613,2024-01-04,Counter,300.23,0,300.23,Confirmed,PNR3316193912
BK0006614,TK0006614,2023-11-01,Counter,3128.93,0,3128.93,Confirmed,PNR3964294632
BK0006615,TK0006615,2023-08-29,Agent,1053.52,0,1053.52,Confirmed,PNR6096232810
BK0006616,TK0006616,2024-01-12,Counter,1002.31,0,1002.31,Cancelled,PNR6080234722
BK0006617,TK0006617,2023-03-13,IRCTC,4641.72,41.54,4683.26,Confirmed,PNR6074432118
BK0006618,TK0006618,2024-03-12,Online,223.52,35.83,259.35,Confirmed,PNR8552516524
BK0006619,TK0006619,2023-09-28,Counter,1099.14,0,1099.14,Confirmed,PNR4137967128
BK0006620,TK0006620,2024-11-25,Counter,3729.27,0,3729.27,Confirmed,PNR5110349178
BK0006621,TK0006621,2023-07-15,Online,1596.85,16.38,1613.23,Confirmed,PNR8267170183
BK0006622,TK0006622,2023-04-30,Counter,2662.83,0,2662.83,Confirmed,PNR6457722601
BK0006623,TK0006623,2023-10-04,Mobile App,2166.55,27.73,2194.28,Confirmed,PNR7533232271
BK0006624,TK0006624,2024-12-10,IRCTC,1522.5,23.09,1545.59,Confirmed,PNR8553438331
BK0006625,TK0006625,2024-04-27,Online,1309.4,36.34,1345.74,Confirmed,PNR5642361255
BK0006626,TK0006626,2024-09-20,Mobile App,14071.72,11.68,14083.4,Confirmed,PNR3977884653
BK0006627,TK0006627,2024-10-18,Agent,2102.39,0,2102.39,Confirmed,PNR1418634809
BK0006628,TK0006628,2024-04-02,Online,7426.28,18.4,7444.68,Confirmed,PNR6650286982
BK0006629,TK0006629,2023-06-29,Counter,3950,0,3950,Confirmed,PNR1758548243
BK0006630,TK0006630,2023-07-25,Online,2581.47,31.17,2612.64,Confirmed,PNR3740451093
BK0006631,TK0006631,2023-05-05,Agent,12278.53,0,12278.53,Confirmed,PNR5134230209
BK0006632,TK0006632,2024-07-27,Online,403.3,43.48,446.78,Confirmed,PNR9076418901
BK0006633,TK0006633,2023-11-18,IRCTC,2390.19,36.74,2426.93,Confirmed,PNR9108255801
BK0006634,TK0006634,2023-08-28,IRCTC,6572.48,44.81,6617.29,Cancelled,PNR2912869728
BK0006635,TK0006635,2024-12-09,Agent,6258.99,0,6258.99,Confirmed,PNR1767710839
BK0006636,TK0006636,2024-06-08,Counter,432.87,0,432.87,Confirmed,PNR4500588740
BK0006637,TK0006637,2024-06-11,Online,4477.93,20.27,4498.2,Cancelled,PNR3944382301
BK0006638,TK0006638,2023-10-27,Online,563.68,35.67,599.35,Cancelled,PNR9489438046
BK0006639,TK0006639,2024-08-17,IRCTC,279.13,40.89,320.02,Confirmed,PNR4540669353
BK0006640,TK0006640,2024-05-22,Mobile App,819.65,14.19,833.84,Confirmed,PNR8298812696
BK0006641,TK0006641,2023-09-28,Agent,779.58,0,779.58,Confirmed,PNR2526013105
BK0006642,TK0006642,2023-12-09,Online,787.06,28.43,815.49,Confirmed,PNR7774354597
BK0006643,TK0006643,2024-01-14,Online,426.39,26.09,452.48,Confirmed,PNR2873968576
BK0006644,TK0006644,2023-09-14,Online,1343.49,29.18,1372.67,Confirmed,PNR6953382620
BK0006645,TK0006645,2023-04-09,Mobile App,64.31,47.74,112.05,Confirmed,PNR9367998508
BK0006646,TK0006646,2023-10-02,Agent,232.4,0,232.4,Confirmed,PNR7025711280
BK0006647,TK0006647,2023-04-22,Mobile App,1883.44,42.67,1926.11,Pending,PNR3999360298
BK0006648,TK0006648,2023-09-11,Online,185.83,31.48,217.31,Confirmed,PNR1641930560
BK0006649,TK0006649,2024-05-24,IRCTC,6824.38,31.57,6855.95,Confirmed,PNR4434448742
BK0006650,TK0006650,2024-10-01,Agent,1121.35,0,1121.35,Confirmed,PNR4306326973
BK0006651,TK0006651,2024-08-17,Agent,1840.4,0,1840.4,Confirmed,PNR2215435809
BK0006652,TK0006652,2023-01-12,Mobile App,1801.98,32.96,1834.94,Confirmed,PNR8111683581
BK0006653,TK0006653,2024-12-23,Counter,834.69,0,834.69,Confirmed,PNR5101371899
BK0006654,TK0006654,2024-04-15,Mobile App,1262.25,47.08,1309.33,Confirmed,PNR4567532201
BK0006655,TK0006655,2024-11-27,Online,3864.58,42.67,3907.25,Confirmed,PNR4125297119
BK0006656,TK0006656,2024-11-30,Mobile App,3956.82,24.75,3981.57,Pending,PNR8192991158
BK0006657,TK0006657,2024-01-13,Mobile App,561.34,12.86,574.2,Cancelled,PNR8471986303
BK0006658,TK0006658,2023-11-17,Counter,5056.45,0,5056.45,Confirmed,PNR1618362632
BK0006659,TK0006659,2024-02-02,Agent,1914.13,0,1914.13,Confirmed,PNR8438763411
BK0006660,TK0006660,2023-12-19,IRCTC,1161.74,33.05,1194.79,Confirmed,PNR9431703140
BK0006661,TK0006661,2024-08-15,Agent,8485.6,0,8485.6,Confirmed,PNR6435016728
BK0006662,TK0006662,2024-06-16,Agent,1987.2,0,1987.2,Confirmed,PNR2119128565
BK0006663,TK0006663,2023-03-31,IRCTC,6148.59,28.47,6177.06,Confirmed,PNR9821269215
BK0006664,TK0006664,2024-01-28,Online,1644.85,31.52,1676.37,Confirmed,PNR8930219140
BK0006665,TK0006665,2023-03-20,Counter,1493.25,0,1493.25,Confirmed,PNR5542008924
BK0006666,TK0006666,2024-01-12,Agent,5470.91,0,5470.91,Confirmed,PNR5053929595
BK0006667,TK0006667,2024-03-17,Counter,1688.01,0,1688.01,Confirmed,PNR7611728078
BK0006668,TK0006668,2024-03-19,IRCTC,6359.99,17.79,6377.78,Cancelled,PNR7928655083
BK0006669,TK0006669,2024-06-21,IRCTC,1721.44,26.26,1747.7,Confirmed,PNR5568667602
BK0006670,TK0006670,2024-11-30,Counter,3000.07,0,3000.07,Confirmed,PNR1442832354
BK0006671,TK0006671,2024-06-08,Mobile App,1867.07,23.04,1890.11,Confirmed,PNR5358620982
BK0006672,TK0006672,2024-02-29,Counter,6346.26,0,6346.26,Confirmed,PNR9526087975
BK0006673,TK0006673,2024-03-28,Mobile App,9783.43,25.99,9809.42,Cancelled,PNR9908810364
BK0006674,TK0006674,2024-02-27,Agent,181.63,0,181.63,Confirmed,PNR8794747160
BK0006675,TK0006675,2023-11-10,Counter,293.55,0,293.55,Confirmed,PNR8413099619
BK0006676,TK0006676,2024-05-20,Counter,1216.64,0,1216.64,Cancelled,PNR5958425867
BK0006677,TK0006677,2023-08-31,Agent,7943.15,0,7943.15,Cancelled,PNR7843509832
BK0006678,TK0006678,2023-08-27,Counter,2983.44,0,2983.44,Confirmed,PNR3850040676
BK0006679,TK0006679,2024-06-14,Online,914.32,19.06,933.38,Confirmed,PNR6295764102
BK0006680,TK0006680,2023-10-27,Mobile App,1707,22.41,1729.41,Confirmed,PNR6630061112
BK0006681,TK0006681,2024-05-20,Online,3617.02,14.06,3631.08,Confirmed,PNR7633306016
BK0006682,TK0006682,2023-09-26,IRCTC,2071.72,15.21,2086.93,Cancelled,PNR7749335651
BK0006683,TK0006683,2024-02-04,Online,461.47,17.06,478.53,Confirmed,PNR5906991615
BK0006684,TK0006684,2023-12-20,IRCTC,2826.48,37.94,2864.42,Confirmed,PNR1381421563
BK0006685,TK0006685,2024-07-30,Agent,1841.19,0,1841.19,Confirmed,PNR3286015264
BK0006686,TK0006686,2024-07-21,Agent,298.02,0,298.02,Confirmed,PNR9418630526
BK0006687,TK0006687,2023-08-08,IRCTC,11668.39,28.28,11696.67,Confirmed,PNR5731007802
BK0006688,TK0006688,2024-09-25,IRCTC,897.76,19.06,916.82,Confirmed,PNR9554892698
BK0006689,TK0006689,2023-08-09,Agent,1409.83,0,1409.83,Confirmed,PNR5028397629
BK0006690,TK0006690,2024-01-15,IRCTC,5293.15,20.79,5313.94,Confirmed,PNR9301267298
BK0006691,TK0006691,2024-07-17,Mobile App,4859.15,37.82,4896.97,Cancelled,PNR6862995946
BK0006692,TK0006692,2024-09-27,Agent,1201.44,0,1201.44,Confirmed,PNR6786408648
BK0006693,TK0006693,2024-05-17,Online,14147.65,31.09,14178.74,Confirmed,PNR4984862906
BK0006694,TK0006694,2024-07-09,Mobile App,1403.41,42.25,1445.66,Confirmed,PNR1013651887
BK0006695,TK0006695,2024-09-26,Online,4822.02,22.62,4844.64,Confirmed,PNR1196547592
BK0006696,TK0006696,2024-10-04,Online,793.27,32.48,825.75,Confirmed,PNR7955497506
BK0006697,TK0006697,2024-08-28,Online,10510.23,10.62,10520.85,Confirmed,PNR7596414017
BK0006698,TK0006698,2024-02-03,Online,269.69,18.19,287.88,Confirmed,PNR6714778709
BK0006699,TK0006699,2024-04-04,Mobile App,62.65,30.14,92.79,Confirmed,PNR9692228195
BK0006700,TK0006700,2023-03-08,Mobile App,300.72,23.59,324.31,Confirmed,PNR3079886718
BK0006701,TK0006701,2023-12-31,Agent,2642.4,0,2642.4,Cancelled,PNR6450808079
BK0006702,TK0006702,2024-10-20,Mobile App,465.5,16.07,481.57,Confirmed,PNR8153939307
BK0006703,TK0006703,2023-12-01,Online,515.55,32.2,547.75,Confirmed,PNR9973835339
BK0006704,TK0006704,2023-04-08,IRCTC,2959.7,19.52,2979.22,Confirmed,PNR6777590078
BK0006705,TK0006705,2023-05-26,Mobile App,258.15,35.19,293.34,Confirmed,PNR3968155357
BK0006706,TK0006706,2024-08-16,Counter,779.83,0,779.83,Confirmed,PNR7308272564
BK0006707,TK0006707,2024-10-24,Online,630.21,17.1,647.31,Confirmed,PNR2847020984
BK0006708,TK0006708,2024-10-09,Mobile App,3722.1,13.65,3735.75,Confirmed,PNR7194310955
BK0006709,TK0006709,2023-12-04,Agent,2754.91,0,2754.91,Confirmed,PNR6268702612
BK0006710,TK0006710,2023-05-15,Online,1339.68,25.43,1365.11,Confirmed,PNR2884756646
BK0006711,TK0006711,2024-12-29,Mobile App,3934.42,44.13,3978.55,Confirmed,PNR8979900066
BK0006712,TK0006712,2023-02-02,Online,1554.67,48.41,1603.08,Confirmed,PNR9650629343
BK0006713,TK0006713,2024-02-17,Agent,819.62,0,819.62,Confirmed,PNR7085641484
BK0006714,TK0006714,2023-08-22,Online,2858.74,13.08,2871.82,Cancelled,PNR7489267926
BK0006715,TK0006715,2023-10-02,Agent,864,0,864,Cancelled,PNR6893326215
BK0006716,TK0006716,2024-03-11,Agent,134.77,0,134.77,Confirmed,PNR6648462986
BK0006717,TK0006717,2024-06-11,Mobile App,2798.82,34.14,2832.96,Confirmed,PNR2759389380
BK0006718,TK0006718,2024-07-23,Agent,530.7,0,530.7,Confirmed,PNR7150400819
BK0006719,TK0006719,2023-11-28,IRCTC,1666.41,25.9,1692.31,Confirmed,PNR2182936843
BK0006720,TK0006720,2023-10-20,Online,974.04,13.92,987.96,Confirmed,PNR8998613273
BK0006721,TK0006721,2024-03-09,IRCTC,397.43,26.61,424.04,Confirmed,PNR6291804733
BK0006722,TK0006722,2024-11-27,Online,689.96,20.75,710.71,Cancelled,PNR5432094874
BK0006723,TK0006723,2023-12-14,Online,1277.03,49.81,1326.84,Cancelled,PNR4183895446
BK0006724,TK0006724,2023-10-30,Online,1742.38,11.7,1754.08,Confirmed,PNR2061948766
BK0006725,TK0006725,2023-03-28,Online,2555.36,12.54,2567.9,Confirmed,PNR8424268396
BK0006726,TK0006726,2024-04-22,Mobile App,437.24,27.37,464.61,Confirmed,PNR6887506605
BK0006727,TK0006727,2023-01-11,Online,162.42,29.85,192.27,Cancelled,PNR4975779850
BK0006728,TK0006728,2024-05-03,Online,210.24,39.5,249.74,Confirmed,PNR3550885891
BK0006729,TK0006729,2024-05-15,Agent,10381.02,0,10381.02,Confirmed,PNR7300392331
BK0006730,TK0006730,2023-06-29,Counter,352.29,0,352.29,Cancelled,PNR2842591885
BK0006731,TK0006731,2023-11-23,Online,356.05,13.16,369.21,Pending,PNR1736973034
BK0006732,TK0006732,2024-01-19,IRCTC,2755.5,40.21,2795.71,Confirmed,PNR9629165809
BK0006733,TK0006733,2024-04-28,Counter,623.66,0,623.66,Confirmed,PNR2964767151
BK0006734,TK0006734,2024-09-13,Agent,872.16,0,872.16,Confirmed,PNR4632635707
BK0006735,TK0006735,2024-12-08,Online,2755.58,35.4,2790.98,Pending,PNR6245340157
BK0006736,TK0006736,2024-08-01,Counter,2507.3,0,2507.3,Confirmed,PNR7805678136
BK0006737,TK0006737,2023-11-12,IRCTC,404.72,14.65,419.37,Confirmed,PNR3293258223
BK0006738,TK0006738,2023-08-26,Counter,107.05,0,107.05,Confirmed,PNR8586653416
